mag n(<mag) err
12.0 0.20970540160663698 0.009951556994595753
12.1 0.20970540160663698 0.009951556994595753
12.2 0.20970540160663698 0.009951556994595753
12.299999999999999 0.20970540160663698 0.009951556994595753
12.399999999999999 0.20970540160663698 0.009951556994595753
12.499999999999998 0.20970540160663698 0.009951556994595753
12.599999999999998 0.20970540160663698 0.009951556994595753
12.699999999999998 0.20970540160663698 0.009951556994595753
12.799999999999997 0.20970540160663698 0.009951556994595753
12.899999999999997 0.20970540160663698 0.009951556994595753
12.999999999999996 0.20970540160663698 0.009951556994595753
13.099999999999996 0.20970540160663698 0.009951556994595753
13.199999999999996 0.20970540160663698 0.009951556994595753
13.299999999999995 0.20970540160663698 0.009951556994595753
13.399999999999995 0.20970540160663698 0.009951556994595753
13.499999999999995 0.20970540160663698 0.009951556994595753
13.599999999999994 0.20970540160663698 0.009951556994595753
13.699999999999994 0.20970540160663698 0.009951556994595753
13.799999999999994 0.20970540160663698 0.009951556994595753
13.899999999999993 0.20970540160663698 0.009951556994595753
13.999999999999993 0.20970540160663698 0.009951556994595753
14.099999999999993 0.20970540160663698 0.009951556994595753
14.199999999999992 0.20970540160663698 0.009951556994595753
14.299999999999992 0.20970540160663698 0.009951556994595753
14.399999999999991 0.20970540160663698 0.009951556994595753
14.499999999999991 0.20970540160663698 0.009951556994595753
14.59999999999999 0.20970540160663698 0.009951556994595753
14.69999999999999 0.20970540160663698 0.009951556994595753
14.79999999999999 0.20970540160663698 0.009951556994595753
14.89999999999999 0.20970540160663698 0.009951556994595753
14.99999999999999 0.20970540160663698 0.009951556994595753
15.099999999999989 0.20970540160663698 0.009951556994595753
15.199999999999989 0.20970540160663698 0.009951556994595753
15.299999999999988 0.20970540160663698 0.009951556994595753
15.399999999999988 0.20970540160663698 0.009951556994595753
15.499999999999988 0.20970540160663698 0.009951556994595753
15.599999999999987 0.20970540160663698 0.009951556994595753
15.699999999999987 0.20970540160663698 0.009951556994595753
15.799999999999986 0.20970540160663698 0.009951556994595753
15.899999999999986 0.20970540160663698 0.009951556994595753
15.999999999999986 0.20970540160663698 0.009951556994595753
16.099999999999987 0.20970540160663698 0.009951556994595753
16.199999999999985 0.20970540160663698 0.009951556994595753
16.299999999999983 0.20970540160663698 0.009951556994595753
16.399999999999984 0.20970540160663698 0.009951556994595753
16.499999999999986 0.20970540160663698 0.009951556994595753
16.599999999999984 0.20970540160663698 0.009951556994595753
16.69999999999998 0.20970540160663698 0.009951556994595753
16.799999999999983 0.20970540160663698 0.009951556994595753
16.899999999999984 0.20970540160663698 0.009951556994595753
16.999999999999982 0.20970540160663698 0.009951556994595753
17.09999999999998 0.20970540160663698 0.009951556994595753
17.19999999999998 0.20970540160663698 0.009951556994595753
17.299999999999983 0.20970540160663698 0.009951556994595753
17.39999999999998 0.20970540160663698 0.009951556994595753
17.49999999999998 0.20970540160663698 0.009951556994595753
17.59999999999998 0.20970540160663698 0.009951556994595753
17.69999999999998 0.20970540160663698 0.009951556994595753
17.79999999999998 0.20970540160663698 0.009951556994595753
17.899999999999977 0.4060974745902367 0.1939945385829566
17.99999999999998 0.7989487770451618 0.3013399395361004
18.09999999999998 0.9955465127530494 0.3333340447864718
18.199999999999978 2.9608152073793996 0.9918028955681241
18.299999999999976 5.123481964354336 1.20679151389381
18.399999999999977 8.268410220672509 1.6950338601318118
18.49999999999998 13.968809110794489 2.5229701676939214
18.599999999999977 25.171620009780824 3.9082129022801495
18.699999999999974 44.43519490137366 6.21445734520319
18.799999999999976 70.77643697659211 9.333403268192274
18.899999999999977 104.97816468498388 11.962463177039453
18.999999999999975 151.95841401154797 15.75384636576377
19.099999999999973 207.39444396852278 19.56600741229977
19.199999999999974 272.06728788237746 22.722363055064243
19.299999999999976 361.70208483403957 27.079026135915036
19.399999999999974 462.1569403485114 31.93954722451825
19.49999999999997 584.6233632467889 37.353594680774144
19.599999999999973 724.7828602218281 43.08131796870264
19.699999999999974 878.310200129773 48.7240039801236
19.799999999999972 1056.2156475396837 53.3697459005646
19.89999999999997 1251.22485773731 61.69004906812516
19.99999999999997 1472.962923251687 71.15668824511803
20.099999999999973 1750.7219250840008 81.57780080982225
20.19999999999997 2043.4347884873584 92.44953563315185
20.29999999999997 2374.284032133173 105.52432996790826
20.39999999999997 2730.8781487070314 119.50114739228597
20.49999999999997 3123.066624512177 132.94762847103104
20.59999999999997 3574.2076385224 144.71865101283154
20.699999999999967 4077.6449695943616 159.14807766168767
20.79999999999997 4607.624278062574 182.22634811216574
20.89999999999997 5194.006387037351 200.98752219475793
20.999999999999968 5833.482148745894 220.28092862940414
21.099999999999966 6526.429009624272 236.240960362858
21.199999999999967 7302.904371887189 261.52292041644097
21.29999999999997 8142.479306442371 285.82090823705545
21.399999999999967 9084.688913827642 319.3154573559407
21.499999999999964 10109.247242937921 351.6291248648149
21.599999999999966 11226.607837173897 392.4197612110116
21.699999999999967 12444.403025647041 433.53194418228554
21.799999999999965 13806.872305421293 472.7015153887363
21.899999999999963 15296.529808453042 514.6049721018376
21.999999999999964 16928.290675934175 556.9693134276235
22.099999999999966 18744.02890442028 601.9022497573698
22.199999999999964 20680.5250416722 656.8292405489135
22.29999999999996 22845.60439604615 711.1149178644779
22.399999999999963 25248.122324056436 764.2378189039974
22.499999999999964 27933.125431315377 826.3214850817235
22.599999999999962 30905.119803581452 879.8221995187039
22.69999999999996 34197.70989316416 938.8334046900532
22.79999999999996 37912.13310280587 1004.4025174552933
22.899999999999963 42028.74136151159 1072.691157440869
22.99999999999996 46608.94307791148 1153.3350078803312
23.09999999999996 51800.41492290977 1234.1044651876266
23.19999999999996 57518.07293798 1319.4442124026284
23.29999999999996 64062.1548628021 1408.9125990233013
23.39999999999996 71405.70944864173 1522.7638683079992
23.499999999999957 79642.0554883494 1602.5673047425234
23.59999999999996 89044.65156965968 1689.4472870733548
23.69999999999996 99644.42033258798 1778.7424235451965
23.799999999999958 111569.7082243482 1882.5830986624217
23.899999999999956 125137.33481608085 2012.1548914018804
23.999999999999957 140498.4960758326 2149.5666454025572
24.09999999999996 157575.29816088337 2310.673925448757
24.199999999999957 176897.56734780085 2462.6026550333145
24.299999999999955 198242.3379753407 2619.5934555015883
24.399999999999956 221939.449906313 2804.879119891798
24.499999999999957 248029.59372158052 3045.9357549851657
24.599999999999955 276681.92901826673 3260.5894460334393
24.699999999999953 307666.67227124993 3517.8111946967756
24.799999999999955 341212.9936809118 3818.303763663999
24.899999999999956 377226.0366809366 4164.228678768216
24.999999999999954 415913.90749107994 4554.5948814323065
25.09999999999995 471422.37500355334 4820.526113780728
25.199999999999953 525983.0459054601 5235.234228634729
25.299999999999955 586858.3868068963 5709.358583687825
25.399999999999952 654779.238979372 6256.541854109524
25.49999999999995 730561.0293884486 6893.274961483896
25.59999999999995 815113.5604576289 7639.197776872944
25.699999999999953 909451.9328819631 8517.375152829705
25.79999999999995 1014708.7326289557 9554.563324823122
25.89999999999995 1132147.6284420877 10781.495736094519
25.99999999999995 1263178.543096623 12233.225759548754
26.09999999999995 1409374.5805517924 13949.563941865608
26.19999999999995 1572490.9122246061 15975.640254341677
26.299999999999947 1754485.8491316913 18362.611274316005
26.39999999999995 1957544.352888895 21168.522705011925
26.49999999999995 2184104.267839365 24459.332109202318
26.599999999999948 2436885.58925057 28310.09586964906
26.699999999999946 2718923.1189716733 32806.32722859748
26.799999999999947 3033602.9006124837 38045.537234909505
26.89999999999995 3384702.8716821806 44138.97620087621
26.999999999999947 3776438.220754879 51213.599039581095
27.099999999999945 4213511.994217633 59414.283330568906
27.199999999999946 4701171.560183044 68906.33418402316
27.299999999999947 5245271.607470026 79878.31513986198
27.399999999999945 5852344.436016582 92545.24968379636
27.499999999999943 6529678.382629587 107152.24371298049
27.599999999999945 7285405.323649809 123978.58562937328
27.699999999999946 8128598.305088491 143342.3878467407
27.799999999999944 9069380.47238313 165605.84151050996
27.89999999999994 10119046.607583815 191181.16529297424
27.999999999999943 11290198.733147336 220537.33937580662
28.099999999999945 12596897.410401646 254207.72732612098
28.199999999999942 14054830.549174862 292798.70167108043
28.29999999999994 15681501.755323835 336999.40377241524
28.39999999999994 17496440.477471355 387592.7852982775
28.499999999999943 19521436.47598557 445468.0974292125
28.59999999999994 21780801.429251093 511635.0151759444
28.69999999999994 24301660.81809523 587239.6081375118
28.79999999999994 27114279.592756394 673582.3960188424
28.89999999999994 30252425.532380696 772138.7576470068
28.99999999999994 33753774.65957572 884581.9964976565
29.099999999999937 37660363.577470034 1012809.4043547868
29.19999999999994 42019094.16008621 1158971.7082209345
29.29999999999994 46882296.65540053 1325506.3345824874
29.399999999999938 52308357.96177573 1515174.9803086629
29.499999999999936 58362422.62093812 1731106.0415880226
29.599999999999937 65117174.94371924 1976842.5222689498
29.69999999999994 72653711.65888076 2256396.121735534
29.799999999999937 81062515.56218392 2574308.2911298913
29.899999999999935 90444541.85549454 2935719.146561791
