#rp(h^-1Mpc) wp(rp)h^-1Mpc
0.21594500095250688 1533.626047648027
0.3223295741506334 877.1664084636959
0.4738308807081623 641.988158579425
0.6868808147980844 306.85317730399663
0.9808022044702069 171.58008728268916
1.4634161709392894 120.07886625451805
2.1190103534691276 102.81210653360796
3.0708487594845115 57.49235712323961
4.384504977077159 33.62182652887063
6.5448021266162755 18.803831655536666
9.485904126964929 9.831048045783986
