#rp(h^-1Mpc) wp(rp)h^-1Mpc
0.15183360157914663 356.5118458324201
0.22650536623079925 272.91255564442827
0.32328756904821077 190.95648823802549
0.47530137818552975 130.66734057322188
0.6784790540814893 85.48020640103017
1.0124643081946083 55.931035980819054
1.4449483549428974 40.92971259884138
2.124288212308617 28.642359560520386
3.0318310442458514 20.495435907050762
4.458408233176624 12.537255337994532
6.4610809332345465 7.0108121070508815
9.64411056785843 4.009875083816382
