    #zlow,zhigh,nobj(2),mlim(3),m*(4),m*1su(5),m*1sl(6),lphi*(7),lphi*_1su(8), lphi*_1sl(9),alpha(10),alpha_1su(11),alpha_1sl(12)
    #phi2*(13),phi2*_su(14)
    #phi2*_1sl(15),alpha2(16),alpha2_1su(17),alpha2_1sl(18)
0.2  0.5 143500 8.75 10.68 0.04 -0.04 -2.89  0.09  -0.11  -0.82  0.30  -0.23  -3.24  +0.22  -0.48   -1.49  +0.09  -0.18
0.5  0.8  155173  9.50  10.67  0.01  -0.01  -2.85  0.02  -0.03  -0.64  0.03  -0.03  -3.24 0 0 -1.49 0  0 
0.8  1.1  114331  9.97  10.64  0.01  -0.01  -2.78 0.02 -0.02 -0.36 0.05 -0.05 -3.24  0   0  -1.49 0  0
1.1  1.5  73600 10.28  10.63 +0.02 -0.02  -2.97 +0.02 -0.02  0.02 +0.06  -0.06  -3.24  0  0  -1.49   0  0  
